id;folder;mutantFile;numMutations;numDel;numAdd;appliedMutations;affectedSeedNodes;addedAxioms;removedAxioms
0;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.0.suave.owl;2;2;2;[suave.ChangeQAComparisonOperatorMutation(random), suave.ChangeHasValueMutation(random)];[water_visibility,qa_comparison_operator,qa_search_efficiency_medium,hasValue];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#qa_search_efficiency_medium, http://metacontrol.org/tomasys#hasValue, "-2.238"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_search_efficiency_medium, http://metacontrol.org/tomasys#hasValue, "0.5"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
1;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.1.suave.owl;2;1;1;[suave.RemoveQAEstimationMutation(random), suave.AddQAEstimationMutation(random)];[fd_follow_pipeline,hasQAestimation,qa_water_visibility_low,fd_spiral_low,qa_search_efficiency_low];[[http://www.metacontrol.org/suave#fd_follow_pipeline, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_water_visibility_low]];[[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_search_efficiency_low]]
2;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.2.suave.owl;2;2;2;[suave.ChangeQualityAttributTypeMutation(random), suave.ChangeQAComparisonOperatorMutation(random)];[water_visibility,qa_comparison_operator,qa_water_visibility_high,isQAtype,performance];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#performance]];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"],[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://www.metacontrol.org/suave#water_visibility]]
3;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.3.suave.owl;2;2;2;[suave.ChangeHasValueMutation(random), suave.ChangeQAComparisonOperatorMutation(random)];[water_visibility,qa_comparison_operator,qa_search_efficiency_medium,hasValue];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#qa_search_efficiency_medium, http://metacontrol.org/tomasys#hasValue, "0.841"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_search_efficiency_medium, http://metacontrol.org/tomasys#hasValue, "0.5"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
4;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.4.suave.owl;2;2;1;[suave.ChangeQAComparisonOperatorMutation(random), suave.RemoveQAEstimationMutation(random)];[water_visibility,qa_comparison_operator,fd_all_thrusters,hasQAestimation,qa_motion_efficiency_normal];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, ">"]];[[http://www.metacontrol.org/suave#fd_all_thrusters, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_motion_efficiency_normal],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
5;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.5.suave.owl;2;2;1;[suave.RemoveQAEstimationMutation(random), suave.ChangeQualityAttributTypeMutation(random)];[qa_search_efficiency_high,isQAtype,energy,fd_spiral_medium,hasQAestimation,qa_water_visibility_medium,performance];[[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#energy]];[[http://www.metacontrol.org/suave#fd_spiral_medium, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_water_visibility_medium],[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#performance]]
6;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.6.suave.owl;2;2;2;[suave.ChangeQAComparisonOperatorMutation(random), suave.ChangeQAComparisonOperatorMutation(random)];[water_visibility,qa_comparison_operator];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, ">="]];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
7;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.7.suave.owl;2;2;2;[suave.ChangeQAComparisonOperatorMutation(random), suave.ChangeQualityAttributTypeMutation(random)];[qa_search_efficiency_low,isQAtype,energy,water_visibility,qa_comparison_operator,performance];[[http://www.metacontrol.org/suave#qa_search_efficiency_low, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#energy],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, ">="]];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"],[http://www.metacontrol.org/suave#qa_search_efficiency_low, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#performance]]
8;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.8.suave.owl;2;2;2;[suave.ChangeQAComparisonOperatorMutation(random), suave.ChangeHasValueMutation(random)];[water_visibility,qa_comparison_operator,qa_search_efficiency_high,hasValue];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "-2.35"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "1.0"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
9;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave05.9.suave.owl;2;1;2;[suave.AddQAEstimationMutation(random), suave.ChangeHasValueMutation(random)];[fd_all_thrusters,hasQAestimation,qa_search_efficiency_low,qa_search_efficiency_high,hasValue];[[http://www.metacontrol.org/suave#fd_all_thrusters, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_search_efficiency_low],[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "0.798"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "1.0"^^http://www.w3.org/2001/XMLSchema#decimal]]
