id;folder;mutantFile;numMutations;numDel;numAdd;appliedMutations;affectedSeedNodes;addedAxioms;removedAxioms
18;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.18.suave.owl;2;2;0;[suave.RemoveQAEstimationMutation(random), suave.RemoveQAEstimationMutation(random)];[fd_spiral_medium,hasQAestimation,qa_search_efficiency_medium,fd_spiral_high,qa_water_visibility_high];[];[[http://www.metacontrol.org/suave#fd_spiral_medium, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_search_efficiency_medium],[http://www.metacontrol.org/suave#fd_spiral_high, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_water_visibility_high]]
19;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.19.suave.owl;2;2;1;[suave.ChangeQualityAttributTypeMutation(random), suave.RemoveQAEstimationMutation(random)];[qa_water_visibility_high,isQAtype,performance,fd_follow_pipeline,hasQAestimation,qa_inspect_efficiency_high,water_visibility];[[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#performance]];[[http://www.metacontrol.org/suave#fd_follow_pipeline, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_inspect_efficiency_high],[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://www.metacontrol.org/suave#water_visibility]]
20;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.20.suave.owl;2;2;2;[suave.ChangeHasValueMutation(random), suave.ChangeQualityAttributTypeMutation(random)];[qa_water_visibility_high,isQAtype,energy,qa_water_visibility_low,hasValue,water_visibility];[[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#energy],[http://www.metacontrol.org/suave#qa_water_visibility_low, http://metacontrol.org/tomasys#hasValue, "0.47"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_water_visibility_low, http://metacontrol.org/tomasys#hasValue, "1.25"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://www.metacontrol.org/suave#water_visibility]]
21;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.21.suave.owl;2;2;2;[suave.ChangeQualityAttributTypeMutation(random), suave.ChangeQualityAttributTypeMutation(random)];[qa_water_visibility_high,isQAtype,energy,qa_motion_efficiency_normal,safety,performance,water_visibility];[[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#energy],[http://www.metacontrol.org/suave#qa_motion_efficiency_normal, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#safety]];[[http://www.metacontrol.org/suave#qa_motion_efficiency_normal, http://metacontrol.org/tomasys#isQAtype, http://ros/mros#performance],[http://www.metacontrol.org/suave#qa_water_visibility_high, http://metacontrol.org/tomasys#isQAtype, http://www.metacontrol.org/suave#water_visibility]]
22;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.22.suave.owl;2;2;2;[suave.ChangeSolvesFunctionMutation(random), suave.ChangeQAComparisonOperatorMutation(random)];[water_visibility,qa_comparison_operator,fd_recover_thrusters,solvesF,f_follow_pipeline,f_maintain_motion];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<="],[http://www.metacontrol.org/suave#fd_recover_thrusters, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_follow_pipeline]];[[http://www.metacontrol.org/suave#fd_recover_thrusters, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_maintain_motion],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
23;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.23.suave.owl;2;2;0;[suave.RemoveQAEstimationMutation(random), suave.RemoveQAEstimationMutation(random)];[fd_all_thrusters,hasQAestimation,qa_motion_efficiency_normal,fd_spiral_low,qa_water_visibility_low];[];[[http://www.metacontrol.org/suave#fd_all_thrusters, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_motion_efficiency_normal],[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_water_visibility_low]]
24;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.24.suave.owl;2;2;1;[suave.RemoveQAEstimationMutation(random), suave.ChangeSolvesFunctionMutation(random)];[fd_spiral_low,solvesF,f_maintain_motion,f_generate_search_path,fd_spiral_medium,hasQAestimation,qa_search_efficiency_medium];[[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_maintain_motion]];[[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_generate_search_path],[http://www.metacontrol.org/suave#fd_spiral_medium, http://metacontrol.org/tomasys#hasQAestimation, http://www.metacontrol.org/suave#qa_search_efficiency_medium]]
25;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.25.suave.owl;2;2;2;[suave.ChangeHasValueMutation(random), suave.ChangeHasValueMutation(random)];[qa_water_visibility_low,hasValue,qa_search_efficiency_high];[[http://www.metacontrol.org/suave#qa_water_visibility_low, http://metacontrol.org/tomasys#hasValue, "-0.621"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "-0.34"^^http://www.w3.org/2001/XMLSchema#decimal]];[[http://www.metacontrol.org/suave#qa_water_visibility_low, http://metacontrol.org/tomasys#hasValue, "1.25"^^http://www.w3.org/2001/XMLSchema#decimal],[http://www.metacontrol.org/suave#qa_search_efficiency_high, http://metacontrol.org/tomasys#hasValue, "1.0"^^http://www.w3.org/2001/XMLSchema#decimal]]
26;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.26.suave.owl;2;2;2;[suave.ChangeSolvesFunctionMutation(random), suave.ChangeQAComparisonOperatorMutation(random)];[fd_spiral_high,solvesF,f_follow_pipeline,water_visibility,qa_comparison_operator,f_generate_search_path];[[http://www.metacontrol.org/suave#fd_spiral_high, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_follow_pipeline],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, ">="]];[[http://www.metacontrol.org/suave#fd_spiral_high, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_generate_search_path],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
27;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.27.suave.owl;2;0;4;[class domainSpecific.suave.AddNewThrusterMutation(random), class domainSpecific.suave.AddNewThrusterMutation(random)];[requiredBy,fd_all_thrusters,Component];[[http://www.metacontrol.org/suave#c_thruster_7, http://ros/mros#requiredBy, http://www.metacontrol.org/suave#fd_all_thrusters],[http://www.metacontrol.org/suave#c_thruster_8, http://ros/mros#requiredBy, http://www.metacontrol.org/suave#fd_all_thrusters],[http://www.metacontrol.org/suave#c_thruster_7, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://metacontrol.org/tomasys#Component],[http://www.metacontrol.org/suave#c_thruster_8, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://metacontrol.org/tomasys#Component]];[]
28;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.28.suave.owl;2;2;2;[suave.ChangeSolvesFunctionMutation(random), suave.ChangeSolvesFunctionMutation(random)];[fd_recover_thrusters,solvesF,f_follow_pipeline,fd_spiral_low,f_maintain_motion,f_generate_search_path];[[http://www.metacontrol.org/suave#fd_recover_thrusters, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_follow_pipeline],[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_follow_pipeline]];[[http://www.metacontrol.org/suave#fd_recover_thrusters, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_maintain_motion],[http://www.metacontrol.org/suave#fd_spiral_low, http://metacontrol.org/tomasys#solvesF, http://www.metacontrol.org/suave#f_generate_search_path]]
29;/home/tobias/Documents/programming/ontologies/OntoMutate;sut/suave/mutatedOnt/onlySuave06.29.suave.owl;2;1;3;[suave.ChangeQAComparisonOperatorMutation(random), class domainSpecific.suave.AddNewThrusterMutation(random)];[requiredBy,fd_all_thrusters,Component,water_visibility,qa_comparison_operator];[[http://www.metacontrol.org/suave#c_thruster_7, http://ros/mros#requiredBy, http://www.metacontrol.org/suave#fd_all_thrusters],[http://www.metacontrol.org/suave#c_thruster_7, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://metacontrol.org/tomasys#Component],[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, ">="]];[[http://www.metacontrol.org/suave#water_visibility, http://metacontrol.org/tomasys#qa_comparison_operator, "<"]]
